Timestamp,Rating,Feedback,UserId,lem_feedback,feedback_prepped,p_sentiment
2024-04-05,4,"The service has been a major letdown. Not only is the software plagued with bugs, but the support team is also unhelpful and slow to respond. We've experienced frequent downtimes, which have affected our business operations. The product lacks key features that were promised, making it a poor investment. I would not recommend this to anyone.",Reply@Cheap Monday.com,"the service ha been a major letdown . not only is the software plagued with bug , but the support team is also unhelpful and slow to respond . we 've experienced frequent downtime , which have affected our business operation . the product lack key feature that were promised , making it a poor investment . i would not recommend this to anyone .","service ha major letdown . software plagued bug , support team also unhelpful slow respond . 've experienced frequent downtime , affected business operation . product lack key feature promised , making poor investment . would recommend anyone .",
2024-03-21,2,"The service has been a major letdown. Not only is the software plagued with bugs, but the support team is also unhelpful and slow to respond. We've experienced frequent downtimes, which have affected our business operations. The product lacks key features that were promised, making it a poor investment. I would not recommend this to anyone.",Reply@Haldiram.com,"the service ha been a major letdown . not only is the software plagued with bug , but the support team is also unhelpful and slow to respond . we 've experienced frequent downtime , which have affected our business operation . the product lack key feature that were promised , making it a poor investment . i would not recommend this to anyone .","service ha major letdown . software plagued bug , support team also unhelpful slow respond . 've experienced frequent downtime , affected business operation . product lack key feature promised , making poor investment . would recommend anyone .",
2024-03-08,10,"Reliable performance, never had an issue.",Reply@PARKnSHOP.com,"reliable performance , never had an issue .","reliable performance , never issue .",
2024-04-13,8,Love how the product keeps improving.,Reply@Magna Gases.com,love how the product keep improving .,love product keep improving .,
2024-02-07,2,Does not live up to the promises made.,Reply@Weed Eater.com,does not live up to the promise made .,live promise made .,
2024-04-09,3,Constant issues and poor performance.,Reply@Mahou.com,constant issue and poor performance .,constant issue poor performance .,
2024-02-14,5,"Not bad, but lacks some important features.",Reply@Orville Redenbacher's.com,"not bad , but lack some important feature .","bad , lack important feature .",
2024-01-29,6,"Does the job, but nothing outstanding.",Reply@Mytilineos.com,"does the job , but nothing outstanding .","job , nothing outstanding .",
2024-04-07,5,"Does the job, but nothing outstanding.",Reply@Boggle.com,"does the job , but nothing outstanding .","job , nothing outstanding .",
2024-02-17,6,"Usable, but there's room for improvement.",Reply@Nutri G.com,"usable , but there 's room for improvement .","usable , 's room improvement .",
2024-04-04,10,"I can't say enough good things about this service. The customer support is phenomenal, always going above and beyond to ensure that our needs are met. The product itself is reliable and delivers on all its promises, providing a smooth and efficient experience. It's a pleasure to use, and I highly recommend it to anyone looking for a high-quality solution.",Reply@Jimmy Dean.com,"i ca n't say enough good thing about this service . the customer support is phenomenal , always going above and beyond to ensure that our need are met . the product itself is reliable and delivers on all it promise , providing a smooth and efficient experience . it 's a pleasure to use , and i highly recommend it to anyone looking for a high-quality solution .","ca n't say enough good thing service . customer support phenomenal , always going beyond ensure need met . product reliable delivers promise , providing smooth efficient experience . 's pleasure use , highly recommend anyone looking high-quality solution .",
2024-02-22,2,"The service has been a major letdown. Not only is the software plagued with bugs, but the support team is also unhelpful and slow to respond. We've experienced frequent downtimes, which have affected our business operations. The product lacks key features that were promised, making it a poor investment. I would not recommend this to anyone.",Reply@Lady Speed Stick.com,"the service ha been a major letdown . not only is the software plagued with bug , but the support team is also unhelpful and slow to respond . we 've experienced frequent downtime , which have affected our business operation . the product lack key feature that were promised , making it a poor investment . i would not recommend this to anyone .","service ha major letdown . software plagued bug , support team also unhelpful slow respond . 've experienced frequent downtime , affected business operation . product lack key feature promised , making poor investment . would recommend anyone .",
2024-01-21,2,"Lacks key features, disappointing experience.",Reply@Naming Articles.com,"lacks key feature , disappointing experience .","lacks key feature , disappointing experience .",
2024-04-07,6,It's adequate for basic needs.,Reply@Gall & Gall.com,it 's adequate for basic need .,'s adequate basic need .,
2024-02-02,5,"Product is okay, but could be more reliable.",Reply@Boeing.com,"product is okay , but could be more reliable .","product okay , could reliable .",
2024-02-27,10,"Great value for the price, would buy again.",Reply@Lambic.com,"great value for the price , would buy again .","great value price , would buy .",
2024-03-18,9,It's made our workflow so much easier!,Reply@Aleris International.com,it 's made our workflow so much easier !,'s made workflow much easier !,
2024-04-17,5,"Overall, the product is fine, but it doesn't really go above and beyond. The setup was relatively painless, and the features are what you'd expect from a standard tool in this category. However, there's nothing particularly innovative about it. The customer support has been hit-or-miss; sometimes they're helpful, other times it feels like they're just reading from a script. It's a satisfactory solution for our current needs, but we're always on the lookout for something better.",Reply@Asiatic Solutions.com,"overall , the product is fine , but it doe n't really go above and beyond . the setup wa relatively painless , and the feature are what you 'd expect from a standard tool in this category . however , there 's nothing particularly innovative about it . the customer support ha been hit-or-miss ; sometimes they 're helpful , other time it feel like they 're just reading from a script . it 's a satisfactory solution for our current need , but we 're always on the lookout for something better .","overall , product fine , doe n't really go beyond . setup wa relatively painless , feature 'd expect standard tool category . however , 's nothing particularly innovative . customer support ha hit-or-miss ; sometimes 're helpful , time feel like 're reading script . 's satisfactory solution current need , 're always lookout something better .",
2024-01-19,2,Constant issues and poor performance.,Reply@Take5.com,constant issue and poor performance .,constant issue poor performance .,
2024-04-23,6,"This product serves its basic purpose, but it doesn't really excel in any particular area. The interface is straightforward, but not particularly modern or engaging. While it has some useful features, they often feel a bit underdeveloped or lacking in depth. The support team is generally responsive, but they can sometimes take a while to get back to you. It's a decent option if you're looking for something simple and reliable, but don't expect anything groundbreaking.",Reply@Corelle.com,"this product serf it basic purpose , but it doe n't really excel in any particular area . the interface is straightforward , but not particularly modern or engaging . while it ha some useful feature , they often feel a bit underdeveloped or lacking in depth . the support team is generally responsive , but they can sometimes take a while to get back to you . it 's a decent option if you 're looking for something simple and reliable , but do n't expect anything groundbreaking .","product serf basic purpose , doe n't really excel particular area . interface straightforward , particularly modern engaging . ha useful feature , often feel bit underdeveloped lacking depth . support team generally responsive , sometimes take get back . 's decent option 're looking something simple reliable , n't expect anything groundbreaking .",
2024-04-15,1,"Lacks key features, disappointing experience.",Reply@Fiserv.com,"lacks key feature , disappointing experience .","lacks key feature , disappointing experience .",
2024-04-29,1,The interface is confusing and hard to navigate.,Reply@Enterprise GP Holdings.com,the interface is confusing and hard to navigate .,interface confusing hard navigate .,
2024-03-13,9,"The intuitive design and user-friendly interface of this software have significantly improved our team's productivity. The seamless integration with other tools we use has streamlined our workflow, saving us time and reducing errors. I particularly appreciate the regular enhancements that keep the platform up-to-date with industry trends.",Reply@GE Consumer & Industrial.com,"the intuitive design and user-friendly interface of this software have significantly improved our team 's productivity . the seamless integration with other tool we use ha streamlined our workflow , saving u time and reducing error . i particularly appreciate the regular enhancement that keep the platform up-to-date with industry trend .","intuitive design user-friendly interface software significantly improved team 's productivity . seamless integration tool use ha streamlined workflow , saving u time reducing error . particularly appreciate regular enhancement keep platform up-to-date industry trend .",
2024-01-15,8,"User-friendly interface, highly intuitive.",Reply@Dynatronics Accessories.com,"user-friendly interface , highly intuitive .","user-friendly interface , highly intuitive .",
2024-02-06,7,"I can't say enough good things about this service. The customer support is phenomenal, always going above and beyond to ensure that our needs are met. The product itself is reliable and delivers on all its promises, providing a smooth and efficient experience. It's a pleasure to use, and I highly recommend it to anyone looking for a high-quality solution.",Reply@Coventry Health Care.com,"i ca n't say enough good thing about this service . the customer support is phenomenal , always going above and beyond to ensure that our need are met . the product itself is reliable and delivers on all it promise , providing a smooth and efficient experience . it 's a pleasure to use , and i highly recommend it to anyone looking for a high-quality solution .","ca n't say enough good thing service . customer support phenomenal , always going beyond ensure need met . product reliable delivers promise , providing smooth efficient experience . 's pleasure use , highly recommend anyone looking high-quality solution .",
2024-03-14,2,"The service has been a major letdown. Not only is the software plagued with bugs, but the support team is also unhelpful and slow to respond. We've experienced frequent downtimes, which have affected our business operations. The product lacks key features that were promised, making it a poor investment. I would not recommend this to anyone.",Reply@Outblaze.com,"the service ha been a major letdown . not only is the software plagued with bug , but the support team is also unhelpful and slow to respond . we 've experienced frequent downtime , which have affected our business operation . the product lack key feature that were promised , making it a poor investment . i would not recommend this to anyone .","service ha major letdown . software plagued bug , support team also unhelpful slow respond . 've experienced frequent downtime , affected business operation . product lack key feature promised , making poor investment . would recommend anyone .",
2024-01-06,6,"Does the job, but nothing outstanding.",Reply@American Home Mortgage.com,"does the job , but nothing outstanding .","job , nothing outstanding .",
2024-02-28,3,"Unreliable, often crashes unexpectedly.",Reply@Krazy Glue.com,"unreliable , often crash unexpectedly .","unreliable , often crash unexpectedly .",
2024-02-10,7,It's made our workflow so much easier!,Reply@Albertsons.com,it 's made our workflow so much easier !,'s made workflow much easier !,
2024-04-10,7,"From the moment we started using this service, we've seen a noticeable improvement in our operational efficiency. The automation capabilities have significantly reduced our manual workload, allowing us to focus on more strategic tasks. The product is robust and versatile, catering to all our needs and more. The support team is always available to help with any questions, and their expertise has been invaluable. It's rare to find a product that ticks all the boxes, but this one certainly does.",Reply@Jell-O.com,"from the moment we started using this service , we 've seen a noticeable improvement in our operational efficiency . the automation capability have significantly reduced our manual workload , allowing u to focus on more strategic task . the product is robust and versatile , catering to all our need and more . the support team is always available to help with any question , and their expertise ha been invaluable . it 's rare to find a product that tick all the box , but this one certainly doe .","moment started using service , 've seen noticeable improvement operational efficiency . automation capability significantly reduced manual workload , allowing u focus strategic task . product robust versatile , catering need . support team always available help question , expertise ha invaluable . 's rare find product tick box , one certainly doe .",
2024-03-27,5,"This product is okay, but it doesn't quite live up to my expectations. It has some useful features, but there are also some limitations that can be frustrating. It's not the best tool I've used, but it's not the worst either. It works fine for basic tasks, but if you're looking for something more advanced, you might want to look elsewhere.",Reply@The White Rabbit.com,"this product is okay , but it doe n't quite live up to my expectation . it ha some useful feature , but there are also some limitation that can be frustrating . it 's not the best tool i 've used , but it 's not the worst either . it work fine for basic task , but if you 're looking for something more advanced , you might want to look elsewhere .","product okay , doe n't quite live expectation . ha useful feature , also limitation frustrating . 's best tool 've used , 's worst either . work fine basic task , 're looking something advanced , might want look elsewhere .",
2024-04-03,7,"The intuitive design and user-friendly interface of this software have significantly improved our team's productivity. The seamless integration with other tools we use has streamlined our workflow, saving us time and reducing errors. I particularly appreciate the regular enhancements that keep the platform up-to-date with industry trends.",Reply@Hobby Lobby.com,"the intuitive design and user-friendly interface of this software have significantly improved our team 's productivity . the seamless integration with other tool we use ha streamlined our workflow , saving u time and reducing error . i particularly appreciate the regular enhancement that keep the platform up-to-date with industry trend .","intuitive design user-friendly interface software significantly improved team 's productivity . seamless integration tool use ha streamlined workflow , saving u time reducing error . particularly appreciate regular enhancement keep platform up-to-date industry trend .",
2024-01-04,3,"Lacks key features, disappointing experience.",Reply@First Choice Yard Help.com,"lacks key feature , disappointing experience .","lacks key feature , disappointing experience .",
2024-02-24,5,"Usable, but there's room for improvement.",Reply@Fantastik.com,"usable , but there 's room for improvement .","usable , 's room improvement .",
2024-03-12,2,"The product is slow and buggy, not recommended.",Reply@United Technologies.com,"the product is slow and buggy , not recommended .","product slow buggy , recommended .",
2024-04-20,3,Hello,Reply@Tucson.com,hello,hello,
2024-01-19,2,"Very poor customer service, unresponsive support.",Reply@Visual Obsession.com,"very poor customer service , unresponsive support .","poor customer service , unresponsive support .",
2024-02-28,2,The interface is confusing and hard to navigate.,Reply@Accenture.com,the interface is confusing and hard to navigate .,interface confusing hard navigate .,
2024-01-21,4,"I've had a very disappointing experience with this product. It frequently crashes, causing significant disruptions to our work. The customer support has been unresponsive, leaving us to deal with issues on our own. The features are not as advertised, and the overall quality is far below what I expected. I regret choosing this product and will be looking for alternatives.",Reply@LG.com,"i 've had a very disappointing experience with this product . it frequently crash , causing significant disruption to our work . the customer support ha been unresponsive , leaving u to deal with issue on our own . the feature are not a advertised , and the overall quality is far below what i expected . i regret choosing this product and will be looking for alternative .","'ve disappointing experience product . frequently crash , causing significant disruption work . customer support ha unresponsive , leaving u deal issue . feature advertised , overall quality far expected . regret choosing product looking alternative .",
2024-02-18,3,"I've had a very disappointing experience with this product. It frequently crashes, causing significant disruptions to our work. The customer support has been unresponsive, leaving us to deal with issues on our own. The features are not as advertised, and the overall quality is far below what I expected. I regret choosing this product and will be looking for alternatives.",Reply@Integra Investment Service.com,"i 've had a very disappointing experience with this product . it frequently crash , causing significant disruption to our work . the customer support ha been unresponsive , leaving u to deal with issue on our own . the feature are not a advertised , and the overall quality is far below what i expected . i regret choosing this product and will be looking for alternative .","'ve disappointing experience product . frequently crash , causing significant disruption work . customer support ha unresponsive , leaving u deal issue . feature advertised , overall quality far expected . regret choosing product looking alternative .",
2024-01-16,3,"This has been one of the worst experiences I've had with a software product. The interface is clunky and difficult to navigate, and the system often lags or crashes. The customer service is terrible; they take forever to respond and don't seem to care about resolving issues. The product is overpriced for what it offers, and I feel like I've wasted my money.",Reply@Qwest.com,"this ha been one of the worst experience i 've had with a software product . the interface is clunky and difficult to navigate , and the system often lag or crash . the customer service is terrible ; they take forever to respond and do n't seem to care about resolving issue . the product is overpriced for what it offer , and i feel like i 've wasted my money .","ha one worst experience 've software product . interface clunky difficult navigate , system often lag crash . customer service terrible ; take forever respond n't seem care resolving issue . product overpriced offer , feel like 've wasted money .",
2024-03-12,4,"Lacks key features, disappointing experience.",Reply@Acne.com,"lacks key feature , disappointing experience .","lacks key feature , disappointing experience .",
2024-02-16,9,"The intuitive design and user-friendly interface of this software have significantly improved our team's productivity. The seamless integration with other tools we use has streamlined our workflow, saving us time and reducing errors. I particularly appreciate the regular enhancements that keep the platform up-to-date with industry trends.",Reply@Cacharel.com,"the intuitive design and user-friendly interface of this software have significantly improved our team 's productivity . the seamless integration with other tool we use ha streamlined our workflow , saving u time and reducing error . i particularly appreciate the regular enhancement that keep the platform up-to-date with industry trend .","intuitive design user-friendly interface software significantly improved team 's productivity . seamless integration tool use ha streamlined workflow , saving u time reducing error . particularly appreciate regular enhancement keep platform up-to-date industry trend .",
2024-03-04,4,Hello,Reply@Avis Budget Group.com,hello,hello,
2024-02-23,5,"This product is okay, but it doesn't quite live up to my expectations. It has some useful features, but there are also some limitations that can be frustrating. It's not the best tool I've used, but it's not the worst either. It works fine for basic tasks, but if you're looking for something more advanced, you might want to look elsewhere.",Reply@Arun.com,"this product is okay , but it doe n't quite live up to my expectation . it ha some useful feature , but there are also some limitation that can be frustrating . it 's not the best tool i 've used , but it 's not the worst either . it work fine for basic task , but if you 're looking for something more advanced , you might want to look elsewhere .","product okay , doe n't quite live expectation . ha useful feature , also limitation frustrating . 's best tool 've used , 's worst either . work fine basic task , 're looking something advanced , might want look elsewhere .",
2024-01-24,6,"Does the job, but nothing outstanding.",Reply@Kuemmerling.com,"does the job , but nothing outstanding .","job , nothing outstanding .",
2024-04-04,5,"While the product generally meets our needs, there are a few areas where it falls short. The interface is somewhat outdated and could benefit from a modern overhaul. It's functional and does what it needs to do, but it doesn't stand out in any particular way. Overall, it's an adequate solution, but there's room for improvement.",Reply@Godrej.com,"while the product generally meet our need , there are a few area where it fall short . the interface is somewhat outdated and could benefit from a modern overhaul . it 's functional and doe what it need to do , but it doe n't stand out in any particular way . overall , it 's an adequate solution , but there 's room for improvement .","product generally meet need , area fall short . interface somewhat outdated could benefit modern overhaul . 's functional doe need , doe n't stand particular way . overall , 's adequate solution , 's room improvement .",
2024-04-09,6,"Service is decent, no major complaints.",Reply@Genius.com,"service is decent , no major complaint .","service decent , major complaint .",
2024-02-11,3,Constant issues and poor performance.,Reply@Convergys Corp..com,constant issue and poor performance .,constant issue poor performance .,
2024-03-12,8,"Smooth operation, very efficient service.",Reply@SkyWest Airlines.com,"smooth operation , very efficient service .","smooth operation , efficient service .",
2024-02-09,6,"Usable, but there's room for improvement.",Reply@Mainland.com,"usable , but there 's room for improvement .","usable , 's room improvement .",
2024-04-29,5,"The product is alright, but could be more polished.",Reply@CNP Assurances.com,"the product is alright , but could be more polished .","product alright , could polished .",
2024-02-04,2,Constant issues and poor performance.,Reply@EVA Air.com,constant issue and poor performance .,constant issue poor performance .,
2024-04-25,5,"The service is decent, but it's not without its flaws. There have been occasional glitches and bugs that, while not deal-breakers, are a bit annoying. The features are pretty standard, and while it gets the job done, it doesn't offer anything particularly unique or groundbreaking. It's a solid choice if you don't need anything fancy.",Reply@Best Buy.com,"the service is decent , but it 's not without it flaw . there have been occasional glitch and bug that , while not deal-breakers , are a bit annoying . the feature are pretty standard , and while it get the job done , it doe n't offer anything particularly unique or groundbreaking . it 's a solid choice if you do n't need anything fancy .","service decent , 's without flaw . occasional glitch bug , deal-breakers , bit annoying . feature pretty standard , get job done , doe n't offer anything particularly unique groundbreaking . 's solid choice n't need anything fancy .",
2024-03-23,3,"This has been one of the worst experiences I've had with a software product. The interface is clunky and difficult to navigate, and the system often lags or crashes. The customer service is terrible; they take forever to respond and don't seem to care about resolving issues. The product is overpriced for what it offers, and I feel like I've wasted my money.",Reply@Selters.com,"this ha been one of the worst experience i 've had with a software product . the interface is clunky and difficult to navigate , and the system often lag or crash . the customer service is terrible ; they take forever to respond and do n't seem to care about resolving issue . the product is overpriced for what it offer , and i feel like i 've wasted my money .","ha one worst experience 've software product . interface clunky difficult navigate , system often lag crash . customer service terrible ; take forever respond n't seem care resolving issue . product overpriced offer , feel like 've wasted money .",
2024-03-28,9,"Reliable performance, never had an issue.",Reply@Minute Maid.com,"reliable performance , never had an issue .","reliable performance , never issue .",
2024-02-08,3,"This has been one of the worst experiences I've had with a software product. The interface is clunky and difficult to navigate, and the system often lags or crashes. The customer service is terrible; they take forever to respond and don't seem to care about resolving issues. The product is overpriced for what it offers, and I feel like I've wasted my money.",Reply@Science Applications International Corporation (SAIC).com,"this ha been one of the worst experience i 've had with a software product . the interface is clunky and difficult to navigate , and the system often lag or crash . the customer service is terrible ; they take forever to respond and do n't seem to care about resolving issue . the product is overpriced for what it offer , and i feel like i 've wasted my money .","ha one worst experience 've software product . interface clunky difficult navigate , system often lag crash . customer service terrible ; take forever respond n't seem care resolving issue . product overpriced offer , feel like 've wasted money .",
2024-01-18,10,"Reliable performance, never had an issue.",Reply@Midea.com,"reliable performance , never had an issue .","reliable performance , never issue .",
2024-04-16,7,"User-friendly interface, highly intuitive.",Reply@Eggo.com,"user-friendly interface , highly intuitive .","user-friendly interface , highly intuitive .",
2024-02-24,5,,Reply@DIA.com,,,
2024-01-24,3,"Our experience with this service has been extremely frustrating. The software is riddled with bugs, and the performance is inconsistent at best. We frequently encounter errors that disrupt our work, and the promised features often don't function as advertised. The lack of proper documentation has made troubleshooting a nightmare, and the support team has been less than helpful, providing generic responses that don't address our specific issues. It's clear that this product is not ready for the market, and I would advise others to stay away.",Reply@J.P. Morgan.com,"our experience with this service ha been extremely frustrating . the software is riddled with bug , and the performance is inconsistent at best . we frequently encounter error that disrupt our work , and the promised feature often do n't function a advertised . the lack of proper documentation ha made troubleshooting a nightmare , and the support team ha been less than helpful , providing generic response that do n't address our specific issue . it 's clear that this product is not ready for the market , and i would advise others to stay away .","experience service ha extremely frustrating . software riddled bug , performance inconsistent best . frequently encounter error disrupt work , promised feature often n't function advertised . lack proper documentation ha made troubleshooting nightmare , support team ha less helpful , providing generic response n't address specific issue . 's clear product ready market , would advise others stay away .",
2024-04-03,5,"Usable, but there's room for improvement.",Reply@Western Digital.com,"usable , but there 's room for improvement .","usable , 's room improvement .",
2024-03-11,2,"Lacks key features, disappointing experience.",Reply@Panalpina.com,"lacks key feature , disappointing experience .","lacks key feature , disappointing experience .",
2024-03-14,1,"Frequent outages, very frustrating.",Reply@Swedbank.com,"frequent outage , very frustrating .","frequent outage , frustrating .",
2024-02-28,2,Hello,Reply@Bonne Bell.com,hello,hello,
2024-01-11,1,"This product has been a major letdown. The user interface is outdated and clunky, making it difficult to navigate and complete tasks efficiently. The promised features are either missing or don't work as expected, and the lack of proper support has only compounded our issues. We've encountered frequent outages and data synchronization problems, causing significant disruption to our operations. Despite our feedback, there has been little to no improvement, and we are actively seeking alternatives. I cannot recommend this product in its current state.",Reply@Hong Leong Bank.com,"this product ha been a major letdown . the user interface is outdated and clunky , making it difficult to navigate and complete task efficiently . the promised feature are either missing or do n't work a expected , and the lack of proper support ha only compounded our issue . we 've encountered frequent outage and data synchronization problem , causing significant disruption to our operation . despite our feedback , there ha been little to no improvement , and we are actively seeking alternative . i can not recommend this product in it current state .","product ha major letdown . user interface outdated clunky , making difficult navigate complete task efficiently . promised feature either missing n't work expected , lack proper support ha compounded issue . 've encountered frequent outage data synchronization problem , causing significant disruption operation . despite feedback , ha little improvement , actively seeking alternative . recommend product current state .",
2024-04-05,6,"Product is okay, but could be more reliable.",Reply@Taco Tico.com,"product is okay , but could be more reliable .","product okay , could reliable .",
2024-02-29,5,"Standard service, meets the minimum requirements.",Reply@TomTom.com,"standard service , meet the minimum requirement .","standard service , meet minimum requirement .",
2024-01-10,5,"The service is decent, but it's not without its flaws. There have been occasional glitches and bugs that, while not deal-breakers, are a bit annoying. The features are pretty standard, and while it gets the job done, it doesn't offer anything particularly unique or groundbreaking. It's a solid choice if you don't need anything fancy.",Reply@iPad.com,"the service is decent , but it 's not without it flaw . there have been occasional glitch and bug that , while not deal-breakers , are a bit annoying . the feature are pretty standard , and while it get the job done , it doe n't offer anything particularly unique or groundbreaking . it 's a solid choice if you do n't need anything fancy .","service decent , 's without flaw . occasional glitch bug , deal-breakers , bit annoying . feature pretty standard , get job done , doe n't offer anything particularly unique groundbreaking . 's solid choice n't need anything fancy .",
2024-04-20,2,"The service has been a major letdown. Not only is the software plagued with bugs, but the support team is also unhelpful and slow to respond. We've experienced frequent downtimes, which have affected our business operations. The product lacks key features that were promised, making it a poor investment. I would not recommend this to anyone.",Reply@Allens.com,"the service ha been a major letdown . not only is the software plagued with bug , but the support team is also unhelpful and slow to respond . we 've experienced frequent downtime , which have affected our business operation . the product lack key feature that were promised , making it a poor investment . i would not recommend this to anyone .","service ha major letdown . software plagued bug , support team also unhelpful slow respond . 've experienced frequent downtime , affected business operation . product lack key feature promised , making poor investment . would recommend anyone .",
2024-03-25,6,"The service is decent, but it's not without its flaws. There have been occasional glitches and bugs that, while not deal-breakers, are a bit annoying. The features are pretty standard, and while it gets the job done, it doesn't offer anything particularly unique or groundbreaking. It's a solid choice if you don't need anything fancy.",Reply@Enterprise GP Holdings.com,"the service is decent , but it 's not without it flaw . there have been occasional glitch and bug that , while not deal-breakers , are a bit annoying . the feature are pretty standard , and while it get the job done , it doe n't offer anything particularly unique or groundbreaking . it 's a solid choice if you do n't need anything fancy .","service decent , 's without flaw . occasional glitch bug , deal-breakers , bit annoying . feature pretty standard , get job done , doe n't offer anything particularly unique groundbreaking . 's solid choice n't need anything fancy .",
2024-04-12,9,"Smooth operation, very efficient service.",Reply@Cadbury.com,"smooth operation , very efficient service .","smooth operation , efficient service .",
2024-03-26,3,"Frequent outages, very frustrating.",Reply@Mrs Mac's Pies.com,"frequent outage , very frustrating .","frequent outage , frustrating .",
2024-02-11,2,"Lacks key features, disappointing experience.",Reply@Proximus.com,"lacks key feature , disappointing experience .","lacks key feature , disappointing experience .",
2024-04-23,3,"This has been one of the worst experiences I've had with a software product. The interface is clunky and difficult to navigate, and the system often lags or crashes. The customer service is terrible; they take forever to respond and don't seem to care about resolving issues. The product is overpriced for what it offers, and I feel like I've wasted my money.",Reply@Chef Boyardee.com,"this ha been one of the worst experience i 've had with a software product . the interface is clunky and difficult to navigate , and the system often lag or crash . the customer service is terrible ; they take forever to respond and do n't seem to care about resolving issue . the product is overpriced for what it offer , and i feel like i 've wasted my money .","ha one worst experience 've software product . interface clunky difficult navigate , system often lag crash . customer service terrible ; take forever respond n't seem care resolving issue . product overpriced offer , feel like 've wasted money .",
2024-04-11,7,"Smooth operation, very efficient service.",Reply@Sandvik.com,"smooth operation , very efficient service .","smooth operation , efficient service .",
2024-04-15,5,"Overall, the product is fine, but it doesn't really go above and beyond. The setup was relatively painless, and the features are what you'd expect from a standard tool in this category. However, there's nothing particularly innovative about it. The customer support has been hit-or-miss; sometimes they're helpful, other times it feels like they're just reading from a script. It's a satisfactory solution for our current needs, but we're always on the lookout for something better.",Reply@Henkel.com,"overall , the product is fine , but it doe n't really go above and beyond . the setup wa relatively painless , and the feature are what you 'd expect from a standard tool in this category . however , there 's nothing particularly innovative about it . the customer support ha been hit-or-miss ; sometimes they 're helpful , other time it feel like they 're just reading from a script . it 's a satisfactory solution for our current need , but we 're always on the lookout for something better .","overall , product fine , doe n't really go beyond . setup wa relatively painless , feature 'd expect standard tool category . however , 's nothing particularly innovative . customer support ha hit-or-miss ; sometimes 're helpful , time feel like 're reading script . 's satisfactory solution current need , 're always lookout something better .",
2024-03-04,4,"The product is slow and buggy, not recommended.",Reply@Amcor.com,"the product is slow and buggy , not recommended .","product slow buggy , recommended .",
2024-02-10,2,"Unreliable, often crashes unexpectedly.",Reply@Total.com,"unreliable , often crash unexpectedly .","unreliable , often crash unexpectedly .",
2024-01-16,8,"From the moment we started using this service, we've seen a noticeable improvement in our operational efficiency. The automation capabilities have significantly reduced our manual workload, allowing us to focus on more strategic tasks. The product is robust and versatile, catering to all our needs and more. The support team is always available to help with any questions, and their expertise has been invaluable. It's rare to find a product that ticks all the boxes, but this one certainly does.",Reply@Blundstone Footwear.com,"from the moment we started using this service , we 've seen a noticeable improvement in our operational efficiency . the automation capability have significantly reduced our manual workload , allowing u to focus on more strategic task . the product is robust and versatile , catering to all our need and more . the support team is always available to help with any question , and their expertise ha been invaluable . it 's rare to find a product that tick all the box , but this one certainly doe .","moment started using service , 've seen noticeable improvement operational efficiency . automation capability significantly reduced manual workload , allowing u focus strategic task . product robust versatile , catering need . support team always available help question , expertise ha invaluable . 's rare find product tick box , one certainly doe .",
2024-04-01,7,It's made our workflow so much easier!,Reply@Pizza Rolls.com,it 's made our workflow so much easier !,'s made workflow much easier !,
2024-04-02,6,"Does the job, but nothing outstanding.",Reply@Green Island Cement.com,"does the job , but nothing outstanding .","job , nothing outstanding .",
2024-01-07,1,Does not live up to the promises made.,Reply@Santal.com,does not live up to the promise made .,live promise made .,
2024-01-15,8,"From the moment we started using this service, we've seen a noticeable improvement in our operational efficiency. The automation capabilities have significantly reduced our manual workload, allowing us to focus on more strategic tasks. The product is robust and versatile, catering to all our needs and more. The support team is always available to help with any questions, and their expertise has been invaluable. It's rare to find a product that ticks all the boxes, but this one certainly does.",Reply@Fisher Electronics.com,"from the moment we started using this service , we 've seen a noticeable improvement in our operational efficiency . the automation capability have significantly reduced our manual workload , allowing u to focus on more strategic task . the product is robust and versatile , catering to all our need and more . the support team is always available to help with any question , and their expertise ha been invaluable . it 's rare to find a product that tick all the box , but this one certainly doe .","moment started using service , 've seen noticeable improvement operational efficiency . automation capability significantly reduced manual workload , allowing u focus strategic task . product robust versatile , catering need . support team always available help question , expertise ha invaluable . 's rare find product tick box , one certainly doe .",
2024-02-09,6,"Overall, the product is fine, but it doesn't really go above and beyond. The setup was relatively painless, and the features are what you'd expect from a standard tool in this category. However, there's nothing particularly innovative about it. The customer support has been hit-or-miss; sometimes they're helpful, other times it feels like they're just reading from a script. It's a satisfactory solution for our current needs, but we're always on the lookout for something better.",Reply@Looney Tunes.com,"overall , the product is fine , but it doe n't really go above and beyond . the setup wa relatively painless , and the feature are what you 'd expect from a standard tool in this category . however , there 's nothing particularly innovative about it . the customer support ha been hit-or-miss ; sometimes they 're helpful , other time it feel like they 're just reading from a script . it 's a satisfactory solution for our current need , but we 're always on the lookout for something better .","overall , product fine , doe n't really go beyond . setup wa relatively painless , feature 'd expect standard tool category . however , 's nothing particularly innovative . customer support ha hit-or-miss ; sometimes 're helpful , time feel like 're reading script . 's satisfactory solution current need , 're always lookout something better .",
