Company Name	Status	LeadId	Date	User Email
Pioneer	In Progress	E61A914F	2024-03-04	Reply@Pioneer.com
Piping	Warm 	13054A0E	2024-03-19	Reply@Piping.com
PiratfÃ¶rlaget	Warm 	6CB1EB1E	2024-02-01	Reply@PiratfÃ¶rlaget.com
Pirelli	Disqualified	0C5EF890	2024-02-21	Reply@Pirelli.com
Pirulin	Cold	978694BA	2024-01-19	Reply@Pirulin.com
Pitsos	Referral	73005BDB	2024-03-11	Reply@Pitsos.com
Pixar	Proposal Sent	AF732295	2024-03-12	Reply@Pixar.com
Pixy Stix	In Progress	078A0B45	2024-02-21	Reply@Pixy Stix.com
Pizza 73	Disqualified	8943B232	2024-03-27	Reply@Pizza 73.com
Pizza Hut	Warm 	1916B5E2	2024-01-18	Reply@Pizza Hut.com
Pizza Pizza	Qualified	099D6202	2024-01-23	Reply@Pizza Pizza.com
Pizza Rolls	Warm 	236DBB83	2024-03-18	Reply@Pizza Rolls.com
Placemarkers	Referral	D73D2534	2024-03-19	Reply@Placemarkers.com
Planned Parenthood	Cold	F07B7987	2024-01-04	Reply@Planned Parenthood.com
Planters	Proposal Sent	75C33072	2024-03-13	Reply@Planters.com
Plavix	Disqualified	B1902AE7	2024-04-06	Reply@Plavix.com
Play-Doh	Closed-Lost	1AD088E4	2024-01-12	Reply@Play-Doh.com
PlaySkool	On-hold	D190864D	2024-02-14	Reply@PlaySkool.com
PlayStation	Nurturing	A7907811	2024-01-01	Reply@PlayStation.com
Playboy	Reengaged	8651770A	2024-03-09	Reply@Playboy.com
Playtex	Closed-Won	121FE56A	2024-04-19	Reply@Playtex.com
Pledge	Cold	070A9A9F	2024-03-02	Reply@Pledge.com
Plus	New	40E0DE0D	2024-01-25	Reply@Plus.com
Plymouth	On-hold	4E6162E0	2024-04-24	Reply@Plymouth.com
Pokemon	New	75E8CCDE	2024-03-09	Reply@Pokemon.com
Polar	Cold	1A4903AE	2024-03-04	Reply@Polar.com
Polaroid	Qualified	3E9C24D8	2024-04-07	Reply@Polaroid.com
Polly Pocket	Warm 	81118DFC	2024-03-03	Reply@Polly Pocket.com
Polo Ralph Lauren	Negotiation	C37286C0	2024-02-13	Reply@Polo Ralph Lauren.com
Pompui	Referral	A3C2DE06	2024-03-15	Reply@Pompui.com
Pond's	Reengaged	EA0AA0AB	2024-04-01	Reply@Pond's.com
Pontiac	In Progress	58863EA7	2024-02-19	Reply@Pontiac.com
Ponto Frio	Contacted	20654DC6	2024-03-04	Reply@Ponto Frio.com
Pop Rocks	Negotiation	D6ABE742	2024-03-18	Reply@Pop Rocks.com
Pop-Tarts	Nurturing	BF93BCE8	2024-02-03	Reply@Pop-Tarts.com
Popeyes	Referral	9707B910	2024-01-14	Reply@Popeyes.com
Porr	Warm 	A69C9B8B	2024-04-26	Reply@Porr.com
Porsche	Referral	8132DCD0	2024-01-11	Reply@Porsche.com
Porta Potti	Warm 	28189068	2024-01-01	Reply@Porta Potti.com
Post-it	Referral	C6F628B2	2024-04-20	Reply@Post-it.com
Pound Puppies	Nurturing	56468472	2024-02-01	Reply@Pound Puppies.com
Power Computers	Closed-Won	44FB6DC5	2024-03-27	Reply@Power Computers.com
Power Corp of Canada	In Progress	965C8106	2024-01-13	Reply@Power Corp of Canada.com
PowerBar	Referral	112217CE	2024-04-22	Reply@PowerBar.com
Prada	Nurturing	A4E22586	2024-01-04	Reply@Prada.com
Praktiker	Closed-Won	DDB5BA87	2024-02-03	Reply@Praktiker.com
Prego	Referral	962DF9FB	2024-04-15	Reply@Prego.com
Premier	New	BB8B7947	2024-02-26	Reply@Premier.com
Preparation H	Proposal Sent	1FEF2063	2024-01-17	Reply@Preparation H.com
President	Nurturing	65F5663C	2024-04-24	Reply@President.com
President's Choice	Nurturing	9F412DFC	2024-01-27	Reply@President's Choice.com
Priceline	Cold	E0C9400E	2024-03-23	Reply@Priceline.com
PricewaterhouseCoopers	Proposal Sent	E2602799	2024-03-15	Reply@PricewaterhouseCoopers.com
Primelife	Reengaged	ACAA3537	2024-04-20	Reply@Primelife.com
Princess Cruises	Nurturing	09EEEE1D	2024-04-13	Reply@Princess Cruises.com
Pro-Perspective	Negotiation	F69B87A4	2024-01-08	Reply@Pro-Perspective.com
Proactiv	Closed-Won	AC229AB0	2024-04-16	Reply@Proactiv.com
Procter & Gamble	Cold	D7DC403F	2024-01-20	Reply@Procter & Gamble.com
Product Naming	Referral	58498CF4	2024-04-03	Reply@Product Naming.com
Progressive	Negotiation	486A4D1C	2024-02-05	Reply@Progressive.com
Progresso	Closed-Won	434D343E	2024-03-21	Reply@Progresso.com
Project Eden	Proposal Sent	C38DB3BC	2024-02-19	Reply@Project Eden.com
Promina Group Limited	Qualified	2239D2D5	2024-02-18	Reply@Promina Group Limited.com
Promise	On-hold	A0B2B7E6	2024-04-04	Reply@Promise.com
Propel	Warm 	66C7C41C	2024-03-16	Reply@Propel.com
Propellerhead Software	Nurturing	C5E41FA8	2024-02-29	Reply@Propellerhead Software.com
Proton Bank	In Progress	57960351	2024-04-23	Reply@Proton Bank.com
Proximus	Contacted	FAA4F153	2024-04-04	Reply@Proximus.com
Prozac	Proposal Sent	027DFE3A	2024-04-08	Reply@Prozac.com
Prudential	Reengaged	C3FB58E8	2024-04-10	Reply@Prudential.com
Public Bank	Proposal Sent	3764F112	2024-01-08	Reply@Public Bank.com
Publishers Clearing House	On-hold	3B748DF0	2024-04-12	Reply@Publishers Clearing House.com
Publix	Contacted	856F55AF	2024-02-12	Reply@Publix.com
Puffs	Warm 	CD03E94D	2024-04-04	Reply@Puffs.com
Pull-Ups	Referral	4FBF22D2	2024-04-30	Reply@Pull-Ups.com
Pupa	Nurturing	A11D8517	2024-03-13	Reply@Pupa.com
Purell	Contacted	322DE90C	2024-02-29	Reply@Purell.com
Purex	Referral	C38F10CE	2024-01-21	Reply@Purex.com
Purina	Nurturing	16000735	2024-01-28	Reply@Purina.com
PwC	Closed-Lost	CA9FBAE1	2024-02-02	Reply@PwC.com
Pyrex	Warm 	029E80AB	2024-04-08	Reply@Pyrex.com
PÃ£o de AÃ§Ãºcar	On-hold	F72A54DD	2024-02-27	Reply@PÃ£o de AÃ§Ãºcar.com
Q-tips	Negotiation	2B393942	2024-01-11	Reply@Q-tips.com
QMI Solutions Limited	New	FBF316DF	2024-02-03	Reply@QMI Solutions Limited.com
QNX	Negotiation	400B9845	2024-04-04	Reply@QNX.com
QR	Contacted	F2ACA26D	2024-04-05	Reply@QR.com
QX56	Qualified	2D19D68C	2024-05-01	Reply@QX56.com
Qantas	Cold	86362E7C	2024-04-22	Reply@Qantas.com
Qorison	Cold	40DD7ED6	2024-01-30	Reply@Qorison.com
Quake	In Progress	2DD6FC63	2024-04-10	Reply@Quake.com
Quaker	Negotiation	07BBE133	2024-03-26	Reply@Quaker.com
Qualcomm	Referral	0AD97B63	2024-01-21	Reply@Qualcomm.com
Quality Bakers	Contacted	D5897FAA	2024-01-12	Reply@Quality Bakers.com
Quality Clotheslines	Reengaged	C32ABE28	2024-04-30	Reply@Quality Clotheslines.com
Quality Inn	On-hold	1909B5CF	2024-01-25	Reply@Quality Inn.com
Quantic Dream	Reengaged	A6C9266B	2024-01-10	Reply@Quantic Dream.com
Quattro	Referral	CE8A21D4	2024-02-19	Reply@Quattro.com
Qubix Pty Ltd	Referral	C5176B18	2024-03-28	Reply@Qubix Pty Ltd.com
Quebecor	Cold	1AAD9067	2024-04-05	Reply@Quebecor.com
Queiroz GalvÃ£	Disqualified	F0D75DF9	2024-03-29	Reply@Queiroz GalvÃ£.com
Quest	Closed-Won	AD7272C1	2024-03-31	Reply@Quest.com
Quick Books	New	4FE20F9C	2024-01-19	Reply@Quick Books.com
Quicken	Closed-Won	B3BD1FB9	2024-04-09	Reply@Quicken.com
Quicksilver	Negotiation	1CE93F25	2024-04-30	Reply@Quicksilver.com
Quiksilver	New	036E642A	2024-03-25	Reply@Quiksilver.com
Quilted Northern	Closed-Won	FFE83038	2024-02-24	Reply@Quilted Northern.com
Quiznos	Disqualified	C7932A2D	2024-01-06	Reply@Quiznos.com
Qvale	In Progress	83A84F51	2024-03-30	Reply@Qvale.com
Qwest	New	37C23657	2024-04-16	Reply@Qwest.com
R. M. Williams	On-hold	06204BF5	2024-04-17	Reply@R. M. Williams.com
RAZR	Cold	138942A9	2024-01-23	Reply@RAZR.com
RBS	Contacted	44BA8377	2024-04-27	Reply@RBS.com
RCA	New	711AF7BC	2024-02-12	Reply@RCA.com
RE/MAX	Proposal Sent	AEF9EB5B	2024-01-31	Reply@RE/MAX.com
RHB Bank	Referral	71838CD9	2024-04-14	Reply@RHB Bank.com
RL	Disqualified	B7C2D7FC	2024-01-28	Reply@RL.com
RTL	Closed-Lost	24C20E68	2024-02-07	Reply@RTL.com
RVCA	Reengaged	D1FF42A2	2024-01-11	Reply@RVCA.com
RWE	On-hold	21809189	2024-04-17	Reply@RWE.com
RX330	Proposal Sent	E6AC7B25	2024-04-24	Reply@RX330.com
Rabobank	In Progress	5F05D712	2024-01-19	Reply@Rabobank.com
Radeberger	Closed-Lost	4ADA5FE8	2024-02-19	Reply@Radeberger.com
Radio Shack	In Progress	D09F23E2	2024-03-27	Reply@Radio Shack.com
Radisson	Closed-Won	5A0284D8	2024-01-23	Reply@Radisson.com
Ragstock	Closed-Lost	30694FE7	2024-02-21	Reply@Ragstock.com
Raid	Negotiation	4E9FEDEE	2024-04-30	Reply@Raid.com
Raiffesien Bank	Reengaged	B04C540C	2024-01-05	Reply@Raiffesien Bank.com
Rail Control Systems Australia	Qualified	16563E3E	2024-03-12	Reply@Rail Control Systems Australia.com
Rail Infrastructure Corporation	On-hold	CB6CD583	2024-01-03	Reply@Rail Infrastructure Corporation.com
Rainbow Brite	Qualified	2A818280	2024-02-01	Reply@Rainbow Brite.com
Raisinets	Nurturing	D48B76B0	2024-02-07	Reply@Raisinets.com
Ram	Closed-Lost	C7F5FAA5	2024-01-25	Reply@Ram.com
Ramsay Health Care	Closed-Lost	C701EFE6	2024-04-22	Reply@Ramsay Health Care.com
Randstad	Proposal Sent	BB4981BD	2024-02-21	Reply@Randstad.com
Range	In Progress	3C8A35DD	2024-02-27	Reply@Range.com
Ranger	In Progress	C07680ED	2024-02-12	Reply@Ranger.com
Raoul	Cold	A9FC2E38	2024-02-10	Reply@Raoul.com
Rav4	Referral	B7428A9E	2024-02-20	Reply@Rav4.com
Rawlings	In Progress	5CF2B89A	2024-03-10	Reply@Rawlings.com
Ray-Ban	Negotiation	97D10331	2024-03-10	Reply@Ray-Ban.com
Raymonds	Warm 	5C11134A	2024-02-02	Reply@Raymonds.com
Rayovac	Contacted	B66C7C1A	2024-04-25	Reply@Rayovac.com
Raytheon	New	BFADD667	2024-01-06	Reply@Raytheon.com
Reader's Digest	Warm 	F917A712	2024-01-15	Reply@Reader's Digest.com
Real	Negotiation	5939138D	2024-01-10	Reply@Real.com
Rebel	Nurturing	BF2101E3	2024-05-01	Reply@Rebel.com
Recaro	Qualified	51075A1D	2024-02-04	Reply@Recaro.com
Red Bull	In Progress	61029F5A	2024-03-27	Reply@Red Bull.com
Red Cross	On-hold	8C839FDB	2024-01-03	Reply@Red Cross.com
Red Lobster	On-hold	FF89B66C	2024-03-19	Reply@Red Lobster.com
Red Robin	Proposal Sent	3E665984	2024-01-01	Reply@Red Robin.com
Red Rooster	In Progress	5AD7D28D	2024-02-13	Reply@Red Rooster.com
Red Rose Tea	Warm 	87B0425B	2024-04-27	Reply@Red Rose Tea.com
Reddi-wip	New	4689D36D	2024-03-25	Reply@Reddi-wip.com
Rede Record	Referral	DF0B9708	2024-01-13	Reply@Rede Record.com
RedeTV!	Reengaged	166F15E2	2024-04-03	Reply@RedeTV!.com
Redecard	Disqualified	651ECB3E	2024-02-28	Reply@Redecard.com
Redheads	Nurturing	C0FD72E0	2024-03-11	Reply@Redheads.com
Redken	In Progress	FB87F7C7	2024-01-29	Reply@Redken.com
Reebok	Closed-Lost	0854F350	2024-03-30	Reply@Reebok.com
Reef	Referral	01E88D8D	2024-01-29	Reply@Reef.com
Reese's	Closed-Lost	7A705DCF	2024-01-07	Reply@Reese's.com
Regent	Referral	ECDD07FB	2024-01-15	Reply@Regent.com
Reload	Warm 	A34E03F4	2024-03-26	Reply@Reload.com
Rembrandt	Negotiation	6634AB56	2024-01-31	Reply@Rembrandt.com
Remington	Disqualified	22AE6EC7	2024-02-12	Reply@Remington.com
Remy Martin	Cold	78798E17	2024-03-20	Reply@Remy Martin.com
Renault	Reengaged	20BCD71E	2024-04-10	Reply@Renault.com
Renner	Qualified	221971BB	2024-04-01	Reply@Renner.com
Renren	Warm 	A3CF816E	2024-01-18	Reply@Renren.com
Rent-A-Center	Proposal Sent	02843112	2024-01-27	Reply@Rent-A-Center.com
Repsol	Reengaged	BBAC6C7A	2024-02-24	Reply@Repsol.com
ResMed	Nurturing	1D9CC671	2024-03-24	Reply@ResMed.com
Research in Motion	Reengaged	26A0F1C9	2024-01-30	Reply@Research in Motion.com
Resene	Warm 	AC262CBC	2024-01-31	Reply@Resene.com
Retriever Communications	Cold	B8813ADB	2024-02-15	Reply@Retriever Communications.com
Reuters	New	DAA5A338	2024-03-09	Reply@Reuters.com
Revlon	Negotiation	3D8EB036	2024-03-12	Reply@Revlon.com
Rewe	Contacted	37C813C0	2024-04-28	Reply@Rewe.com
Reynolds	Disqualified	1192C941	2024-03-31	Reply@Reynolds.com
Reynolds Stockbrokers	Proposal Sent	6FF0A2D9	2024-02-13	Reply@Reynolds Stockbrokers.com
Rhapsody	Closed-Lost	106DDD96	2024-03-31	Reply@Rhapsody.com
Ricard	Nurturing	1972A897	2024-02-29	Reply@Ricard.com
Rice Krispies	Cold	A72FD8F6	2024-04-29	Reply@Rice Krispies.com
Rice-A-Roni	Closed-Lost	94599E3C	2024-01-17	Reply@Rice-A-Roni.com
Rico Linhas AÃ©reas	Qualified	8DCAFF06	2024-03-25	Reply@Rico Linhas AÃ©reas.com
Ricoh	Disqualified	EDC5BD4F	2024-04-05	Reply@Ricoh.com
Ricola	On-hold	5FCF1AB6	2024-03-31	Reply@Ricola.com
Riesen	Qualified	EA0C5794	2024-04-24	Reply@Riesen.com
Right Guard	Negotiation	D89DBD92	2024-03-15	Reply@Right Guard.com
Rimmel	Contacted	AE372B5D	2024-01-03	Reply@Rimmel.com
Rin	On-hold	BB6E7A79	2024-02-26	Reply@Rin.com
RingkÃ¸bing Landbobank	On-hold	596E37FD	2024-04-08	Reply@RingkÃ¸bing Landbobank.com
Rinker Group	Qualified	63843570	2024-04-23	Reply@Rinker Group.com
Rio Tinto	Cold	5D8BD6AB	2024-02-27	Reply@Rio Tinto.com
Rio Tinto Alcan	Contacted	FB62F5C6	2024-03-25	Reply@Rio Tinto Alcan.com
Rio Tinto Group	Reengaged	B3D31B50	2024-01-25	Reply@Rio Tinto Group.com
Rip Curl	Nurturing	6CE7D806	2024-03-26	Reply@Rip Curl.com
Rit	Proposal Sent	93BCC26E	2024-04-21	Reply@Rit.com
Ritalin	Referral	261B0658	2024-01-21	Reply@Ritalin.com
Rite Aid	Referral	064F2D63	2024-02-03	Reply@Rite Aid.com
Ritz	Disqualified	D9ADDC3D	2024-02-07	Reply@Ritz.com
Ritz-Carlton	Qualified	44BA358B	2024-03-10	Reply@Ritz-Carlton.com
Rivers Australia	Nurturing	DC959795	2024-01-08	Reply@Rivers Australia.com
Road Runner	Reengaged	FD37D59C	2024-04-30	Reply@Road Runner.com
Roberto Cavalli	In Progress	BE553DB2	2024-01-20	Reply@Roberto Cavalli.com
Robin's Donuts	On-hold	59BEEFB2	2024-04-29	Reply@Robin's Donuts.com
Robitussin	Contacted	2D8F927B	2024-04-17	Reply@Robitussin.com
Rochefort	Disqualified	7925B42D	2024-01-18	Reply@Rochefort.com
RockStar Energy Drink	On-hold	40A44EC9	2024-01-13	Reply@RockStar Energy Drink.com
Rockport	On-hold	39256C45	2024-05-01	Reply@Rockport.com
Rodenbach	Warm 	50A9F2BD	2024-04-24	Reply@Rodenbach.com
Rogaine	Disqualified	FE89AD93	2024-02-16	Reply@Rogaine.com
Rogers	In Progress	DE47D8A9	2024-04-13	Reply@Rogers.com
Rolaids	Closed-Won	24F138FA	2024-03-30	Reply@Rolaids.com
Rolex	Proposal Sent	7A0A7235	2024-02-02	Reply@Rolex.com
Rollerblade	Nurturing	F9270942	2024-04-05	Reply@Rollerblade.com
Rolling Rock	Closed-Won	8F05CB32	2024-01-20	Reply@Rolling Rock.com
Rolls-Royce	In Progress	6C7E58B4	2024-04-23	Reply@Rolls-Royce.com
Rolodex	Disqualified	C538BF5D	2024-03-31	Reply@Rolodex.com
Roma	Contacted	E5049B70	2024-02-19	Reply@Roma.com
Roots Canada	Proposal Sent	AB657E33	2024-04-24	Reply@Roots Canada.com
Rose's	Proposal Sent	CA08B8BB	2024-01-24	Reply@Rose's.com
Rosneft	Referral	8C3A4743	2024-04-13	Reply@Rosneft.com
Ross Stores	Negotiation	4EA7031F	2024-01-08	Reply@Ross Stores.com
Rossi Residencial	Closed-Won	FAEF8150	2024-04-01	Reply@Rossi Residencial.com
Roundy's	On-hold	E8FDB526	2024-04-27	Reply@Roundy's.com
Routan	Proposal Sent	5E2E8D12	2024-02-26	Reply@Routan.com
Rover	Reengaged	44A5F69E	2024-01-01	Reply@Rover.com
Rowenta	New	CF66FD09	2024-01-22	Reply@Rowenta.com
Roxy	Disqualified	FE49AD72	2024-02-27	Reply@Roxy.com
Roy Morgan Research	Proposal Sent	2EEE12A6	2024-01-14	Reply@Roy Morgan Research.com
Royal BAM Group	Qualified	44EE9F87	2024-04-01	Reply@Royal BAM Group.com
Royal Bank of Canada	Closed-Won	9C9EA364	2024-02-28	Reply@Royal Bank of Canada.com
Royal Bank of Scotland	Qualified	9013A857	2024-04-17	Reply@Royal Bank of Scotland.com
Royal Caribbean	Referral	476DD100	2024-04-14	Reply@Royal Caribbean.com
Rubbermaid	Cold	E845078F	2024-01-13	Reply@Rubbermaid.com
Ruby Tuesday	Referral	0ECB2F33	2024-01-19	Reply@Ruby Tuesday.com
Ruffles	Closed-Won	069909E7	2024-04-22	Reply@Ruffles.com
Rummo	On-hold	F4E941D5	2024-01-12	Reply@Rummo.com
Russel Stover	Proposal Sent	8ED694C3	2024-03-14	Reply@Russel Stover.com
Ryanair	Proposal Sent	3B757639	2024-01-03	Reply@Ryanair.com
Ryman Healthcare	Qualified	641B558F	2024-03-29	Reply@Ryman Healthcare.com
S. Pellegrino	Cold	F314F6DB	2024-03-05	Reply@S. Pellegrino.com
S.T. Dupont	Closed-Won	18EF9692	2024-01-07	Reply@S.T. Dupont.com
S40	Proposal Sent	2B6E07CA	2024-03-23	Reply@S40.com
SAO	Cold	8E1204D2	2024-02-06	Reply@SAO.com
SAP	Closed-Lost	13DBC277	2024-03-13	Reply@SAP.com
SAS	Closed-Won	4725E1F7	2024-02-24	Reply@SAS.com
SBT	In Progress	A6645FDD	2024-02-29	Reply@SBT.com
SEAT	Contacted	E6126B47	2024-04-20	Reply@SEAT.com
SEB	On-hold	B5687045	2024-03-30	Reply@SEB.com
SES	Negotiation	B58A7CD6	2024-03-27	Reply@SES.com
SF BIO	Nurturing	DB03A4C4	2024-01-03	Reply@SF BIO.com
SFR	Contacted	8D1FAA1B	2024-01-15	Reply@SFR.com
SK Telecom	Warm 	2D7E0E89	2024-04-25	Reply@SK Telecom.com
SKC	Reengaged	85B45D37	2024-03-30	Reply@SKC.com
SKF	Reengaged	38B6F9FD	2024-04-03	Reply@SKF.com
SLK	Qualified	9054B586	2024-03-04	Reply@SLK.com
SME Secrets	New	6F60C58F	2024-01-31	Reply@SME Secrets.com
SNS REAAL	Reengaged	B3B632E7	2024-04-25	Reply@SNS REAAL.com
SPAM	Nurturing	92775EA5	2024-03-10	Reply@SPAM.com
SPC Ardmona	New	6A1A692D	2024-01-30	Reply@SPC Ardmona.com
SPD Bank	Nurturing	D7D1402E	2024-04-10	Reply@SPD Bank.com
SQM	On-hold	C2514608	2024-02-19	Reply@SQM.com
SRX	Negotiation	6C451F6C	2024-01-12	Reply@SRX.com
STS	Qualified	B75BABCB	2024-01-21	Reply@STS.com
Saab	Cold	38DCA4C4	2024-04-03	Reply@Saab.com
Sabesp	Warm 	E2F76205	2024-02-17	Reply@Sabesp.com
Safe Auto Insurance	Qualified	272ED72E	2024-02-18	Reply@Safe Auto Insurance.com
Safeport Security	Qualified	BC69A572	2024-02-17	Reply@Safeport Security.com
Safety Australia	Contacted	F5831E06	2024-03-26	Reply@Safety Australia.com
Safeway	On-hold	FE6DD3CB	2024-01-16	Reply@Safeway.com
Sainsbury's	Negotiation	9A07FE0E	2024-04-01	Reply@Sainsbury's.com
Saint-Gobain S.A.	Reengaged	598201C3	2024-04-26	Reply@Saint-Gobain S.A..com
Saks Fifth Avenue	Closed-Won	3B76F2B8	2024-03-18	Reply@Saks Fifth Avenue.com
SaltÃ¥ Kvarn	Nurturing	0B23742E	2024-03-22	Reply@SaltÃ¥ Kvarn.com
Salvatore Ferragamo	Cold	87310B67	2024-02-28	Reply@Salvatore Ferragamo.com
Sam Adams	Disqualified	5B2946C1	2024-01-03	Reply@Sam Adams.com
Sam's Club	On-hold	2F762E1C	2024-04-13	Reply@Sam's Club.com
Samboy	Closed-Lost	EE8BC5EF	2024-01-13	Reply@Samboy.com
Samby	In Progress	4A13257D	2024-03-23	Reply@Samby.com
Samsonite	In Progress	A6CB37C0	2024-02-23	Reply@Samsonite.com
Samsung	Cold	2F00D9E6	2024-04-14	Reply@Samsung.com
San Benedetto	On-hold	BF112268	2024-02-24	Reply@San Benedetto.com
SanDisk	Closed-Lost	09316212	2024-03-31	Reply@SanDisk.com
Sandals	In Progress	A0534A0C	2024-04-16	Reply@Sandals.com
Sandman Hotels	Warm 	206DC4A1	2024-04-20	Reply@Sandman Hotels.com
Sandvik	Proposal Sent	9C6FF440	2024-01-04	Reply@Sandvik.com
Sanford	Negotiation	B3F1974B	2024-01-29	Reply@Sanford.com
Sanitarium	Negotiation	49AF2A63	2024-03-18	Reply@Sanitarium.com
Sanofi-Aventis	In Progress	289FDBA8	2024-03-22	Reply@Sanofi-Aventis.com
Santa Cerva	Reengaged	7C8D06C3	2024-01-06	Reply@Santa Cerva.com
Santa Fe Provincial Water	In Progress	157EBC4D	2024-01-26	Reply@Santa Fe Provincial Water.com
Santa Isabel	Closed-Won	096D4FE8	2024-01-12	Reply@Santa Isabel.com
Santal	Nurturing	03DE1372	2024-03-10	Reply@Santal.com
Santander	Nurturing	3B18DF47	2024-01-05	Reply@Santander.com
Sante	Nurturing	5066D88D	2024-03-12	Reply@Sante.com
Santos	Nurturing	B9E9A1FA	2024-02-26	Reply@Santos.com
Sanyo	Contacted	AD8FDF02	2024-01-21	Reply@Sanyo.com
Sara Lee	On-hold	F2922BF9	2024-02-17	Reply@Sara Lee.com
Saracakis	Qualified	28D685B1	2024-04-05	Reply@Saracakis.com
Sarotti	In Progress	9EBA2C55	2024-03-14	Reply@Sarotti.com
Sass & bide	On-hold	F8E03AFE	2024-04-20	Reply@Sass & bide.com
Saturn	Cold	25793EFD	2024-03-07	Reply@Saturn.com
Sausage Software	Closed-Lost	9D93FF08	2024-02-19	Reply@Sausage Software.com
Save-On-Foods	Negotiation	224DE36F	2024-01-31	Reply@Save-On-Foods.com
Schick	Qualified	3A894221	2024-04-05	Reply@Schick.com
Schincoariol	Negotiation	86C69C0C	2024-03-20	Reply@Schincoariol.com
Schindler	Cold	721BC36C	2024-03-06	Reply@Schindler.com
Scholastic	Cold	C9EF78D6	2024-02-20	Reply@Scholastic.com
Schooner Lager	Proposal Sent	2A4A59DD	2024-01-21	Reply@Schooner Lager.com
Schwan's	Cold	40F693EA	2024-02-24	Reply@Schwan's.com
Schwarzkopf	On-hold	7680C3F3	2024-03-29	Reply@Schwarzkopf.com
Schweppes	Cold	A29E4020	2024-01-03	Reply@Schweppes.com
Schwinn	Proposal Sent	B0CAE832	2024-03-04	Reply@Schwinn.com
Science Diet	Nurturing	733BF1E3	2024-04-08	Reply@Science Diet.com
Scion	Qualified	8BF225CA	2024-03-06	Reply@Scion.com
Scooter Store	Disqualified	856F22D5	2024-03-31	Reply@Scooter Store.com
Scotch	New	6CEB9D5B	2024-02-10	Reply@Scotch.com
Scotch-Brite	New	3CABB73E	2024-01-01	Reply@Scotch-Brite.com
Scotchgard	Negotiation	9F089210	2024-02-10	Reply@Scotchgard.com
Scott	Closed-Won	F667A565	2024-04-11	Reply@Scott.com
Scottish and Southern Energy	On-hold	59C84B87	2024-02-11	Reply@Scottish and Southern Energy.com
Scottrade	Nurturing	1573E86A	2024-04-15	Reply@Scottrade.com
Scrabble	Negotiation	133D16EF	2024-03-07	Reply@Scrabble.com
Scrubbing Bubbles	Warm 	0D04FBB5	2024-02-11	Reply@Scrubbing Bubbles.com
Sea World	Qualified	24EC5062	2024-03-20	Reply@Sea World.com
Seagram's	Negotiation	666F69AB	2024-02-15	Reply@Seagram's.com
Sealy	Qualified	652B96FE	2024-04-17	Reply@Sealy.com
Seamless CMS	Proposal Sent	C9E12D01	2024-02-16	Reply@Seamless CMS.com
Sean John	Warm 	727B8C4E	2024-01-09	Reply@Sean John.com
Sears	Closed-Lost	47A8EACA	2024-03-25	Reply@Sears.com
Seasonale	Contacted	1B82CAED	2024-01-15	Reply@Seasonale.com
Sebring	Qualified	79284903	2024-02-07	Reply@Sebring.com
Second Cup	Disqualified	8351EC60	2024-04-16	Reply@Second Cup.com
Secret	Contacted	0E9EE4F1	2024-04-03	Reply@Secret.com
Sector 9	In Progress	78C3D185	2024-03-30	Reply@Sector 9.com
Sectra	In Progress	45CFAC91	2024-03-04	Reply@Sectra.com
Sedona	On-hold	6F5B8141	2024-03-19	Reply@Sedona.com
Seek Limited	Negotiation	DD5AA4F5	2024-03-04	Reply@Seek Limited.com
Select Comfort	Disqualified	C2335059	2024-04-29	Reply@Select Comfort.com
Selsun Blue	Qualified	EDC15542	2024-02-04	Reply@Selsun Blue.com
Selters	Negotiation	6CA72948	2024-01-04	Reply@Selters.com
Sensodyne	Cold	B3AC6A3B	2024-02-20	Reply@Sensodyne.com
Seoul Milk	Contacted	5A9E243F	2024-01-19	Reply@Seoul Milk.com
Sephora	Negotiation	9B6D46A5	2024-03-09	Reply@Sephora.com
Septwolves	Referral	69F5C75B	2024-03-26	Reply@Septwolves.com
Sequoia	Contacted	9C1E91E6	2024-03-14	Reply@Sequoia.com
Seratec Pty Ltd	Closed-Lost	61D3A097	2024-03-31	Reply@Seratec Pty Ltd.com
Serta	Nurturing	4572FE5B	2024-04-14	Reply@Serta.com
Sesame Street	Warm 	99C80CCF	2024-04-20	Reply@Sesame Street.com
Seven	Disqualified	6E71D39D	2024-01-13	Reply@Seven.com
Sfakianakis	In Progress	03F76270	2024-01-30	Reply@Sfakianakis.com
Shake ân Bake	Closed-Won	9954F96F	2024-02-18	Reply@Shake ân Bake.com
Shane Co.	Nurturing	692CD1A8	2024-04-05	Reply@Shane Co..com
Shanghai Tang	Disqualified	49B48E2E	2024-03-25	Reply@Shanghai Tang.com
Shangri-La	Cold	260CAE6E	2024-01-18	Reply@Shangri-La.com
Sharp	Negotiation	62684714	2024-03-03	Reply@Sharp.com
Sharper Image	Cold	C3D1FB7B	2024-03-07	Reply@Sharper Image.com
Sharpie	Negotiation	58472334	2024-04-03	Reply@Sharpie.com
Shell	Negotiation	A75D628E	2024-01-07	Reply@Shell.com
Shell Canada	Cold	92722F5E	2024-04-16	Reply@Shell Canada.com
Sheraton	Contacted	7519F8DC	2024-03-12	Reply@Sheraton.com
Sherlock Holmes	Cold	A85F656A	2024-01-23	Reply@Sherlock Holmes.com
Sherrin	Cold	019E7703	2024-03-17	Reply@Sherrin.com
