Company Name,Average Sentiment,Average Rating,Sentiment Quality,Best Outreach Window,Recommended Approach
Sun Chips,6.941293177225936,5.878787878787879,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Sun Life Financial Services,6.4092673543348875,5.318181818181818,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Sunbeam,6.878221544662469,5.086956521739131,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Sunbeam Australia,6.354320390900366,5.0625,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Suncor Energy,6.8289382116102155,5.346153846153846,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Suncorp-Metway,6.446655392012319,5.193548387096774,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Suning,7.148430007290334,6.0,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Sunkist,7.110189988316885,5.741935483870968,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Sunlight,7.016561716486169,5.8,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Sunny Delight,6.550438105153103,5.0625,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Sunsilk,5.662859117763934,4.16,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Sunway City,6.089177330152522,4.59375,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Super 8,6.687385985267683,5.142857142857143,Medium,,Gentle follow-up suggested. Maintain existing communication momentum.
Super Bowl,6.742257628420244,5.409090909090909,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Super Soaker,7.160100078392134,5.875,High,,Immediate outreach recommended. High sentiment indicates strong potential.
SuperAmerica,6.364659658576455,5.0,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Supertest Petroleum,7.259776179232275,5.84,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Sure,6.569325054142792,5.75,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Suzano Papel e Celulose,6.781383853556242,5.2368421052631575,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Suzuki,6.302097841073785,4.741935483870968,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Svenska Handelsbanken,7.313511535907205,5.65,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Swan Brewery,7.059363347271006,5.588235294117647,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Swanndri,7.447038869440572,5.92,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Swanson,7.482954113526917,6.0588235294117645,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Swarovski,7.544116350635317,6.15625,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Swatch,7.133919272912153,5.444444444444445,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Swedbank,6.849263539525494,5.371428571428571,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Swedish Fish,6.674767458114796,5.264705882352941,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Sweet'n Low,7.316515622875465,5.689655172413793,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Swiffer,6.999224556738536,5.64,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Swiss Army,7.1347792894687485,5.64,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Swiss Reinsurance Company Ltd,6.563866518389615,5.09375,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Sydbank,6.220538345674842,4.65,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Sydney Ferries Corporation,6.402944594503057,4.891891891891892,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Sydney Water,6.854894755630642,5.12,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Sylvan Learning Center,6.778613545968258,5.5,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Sylvania,7.0274592175924315,5.794117647058823,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Syngenta,6.431146647025121,4.892857142857143,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Synnex,6.233017588861754,4.428571428571429,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
T Rowe Price,6.654089155503474,5.0,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
T-Mobile,7.649736094910699,6.206896551724138,High,,Immediate outreach recommended. High sentiment indicates strong potential.
T-Systems,6.576154830300734,5.066666666666666,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
T.G.I. Friday's,6.990446224265829,5.684210526315789,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
T.J. Maxx,7.160785361552712,5.72,High,,Immediate outreach recommended. High sentiment indicates strong potential.
TAA-Australian Airlines,6.028408491354272,4.6,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TAM Airlines,6.755237723743829,5.266666666666667,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TBS,7.249672703353825,5.809523809523809,High,,Immediate outreach recommended. High sentiment indicates strong potential.
TCell,6.367492608752856,5.08,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TDC,7.215476455089506,5.782608695652174,High,,Immediate outreach recommended. High sentiment indicates strong potential.
TELUS,6.723264796633373,5.7727272727272725,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TI-nspire,7.054388033777031,5.538461538461538,High,,Immediate outreach recommended. High sentiment indicates strong potential.
TIM,6.497015217093449,4.9523809523809526,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TJ Maxx,7.03828898429239,5.620689655172414,High,,Immediate outreach recommended. High sentiment indicates strong potential.
TJX,6.9817933255557945,5.6923076923076925,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TKH Group,7.4107571583051435,6.083333333333333,High,,Immediate outreach recommended. High sentiment indicates strong potential.
TLC,6.8439470143627235,5.552631578947368,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TNT,6.428951511572361,5.222222222222222,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TNT Express,7.530999930278095,6.0,High,,Immediate outreach recommended. High sentiment indicates strong potential.
TOM Group,6.821074853678915,5.375,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TOZ Rum,7.149809249797303,5.739130434782608,High,,Immediate outreach recommended. High sentiment indicates strong potential.
TUI Group,6.199591818073612,5.0,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TV Cultura,7.296410182823611,5.75,High,,Immediate outreach recommended. High sentiment indicates strong potential.
TV Guide,6.642587834354989,5.181818181818182,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TV3,7.232449731229106,5.607142857142857,High,,Immediate outreach recommended. High sentiment indicates strong potential.
TV5 Monde,6.122658196756158,4.56,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TVN,6.949482499027994,5.769230769230769,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TVS,6.499454329571393,5.225806451612903,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TWA,6.813744397746542,4.95,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TWG Tea Company,6.916785781444309,5.517241379310345,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tabasco,7.27670006865887,5.864864864864865,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tabcorp Holdings,6.877315426638163,5.185185185185185,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Taco Bell,6.292955315422765,4.818181818181818,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tacoma,6.12867243251752,4.64,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tagline Development,6.886009225951983,5.486486486486487,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tagline Research,7.035625142521921,5.344827586206897,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Taglines and Slogans,7.153569905091062,5.818181818181818,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tahiti Village,7.03397527064417,5.631578947368421,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tahoe,6.497221084154995,5.0,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Taj,6.4352107923106034,4.923076923076923,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Taj Mahal Tea,6.753197327895653,5.25,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Take5,6.8702414771850036,5.7407407407407405,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Talbots,6.713123594935227,5.560975609756097,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Talisman Energy,7.707948023403967,6.392857142857143,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tally-Ho,6.748216206676465,5.314285714285714,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tang,7.153694132119491,6.074074074074074,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tangy Fruits,6.757388092192162,5.4,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tanishq,5.936816543268442,4.535714285714286,Medium,,Gentle follow-up suggested. Maintain existing communication momentum.
Tanqueray,6.80695988457649,5.37037037037037,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tarax,7.442181746120049,6.285714285714286,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Target,8.07137508156285,6.565217391304348,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Target Market Focused,6.262249012235854,4.709677419354839,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tarocash,7.665570709350916,6.318181818181818,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Taster's Choice,6.984413771158707,5.904761904761905,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tata,7.2177132878921455,5.896551724137931,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tatyo,6.120903632389752,4.958333333333333,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Taurus,7.126282837415408,5.346153846153846,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tchibo,6.86749457931121,5.588235294117647,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Team and Concepts Limited,6.3599527279183246,5.08,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Technicolor,6.668909686587572,5.512820512820513,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Teck Cominco,7.096712888361273,5.7,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tectoy,6.772384309773972,5.5625,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tefal,6.563237324241066,5.133333333333334,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Teflon,6.385933611434378,5.375,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tegel Foods,7.682665046517071,6.310344827586207,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Telcel,6.547110518147649,5.181818181818182,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tele3,6.641628403081608,4.945945945945946,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Telecom Argentina STET,7.198554498270983,5.931034482758621,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Telecom Italia Mobile,7.415720119967009,6.147058823529412,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Teleflora,6.497487707987146,5.285714285714286,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Telefonica,7.316137545057735,6.0,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Telefonica de Argentina,6.565117309261482,4.96875,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Telegraaf Media Groep,7.186422136862505,5.65625,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Telekom Austria,6.493672865037288,5.16,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Telenet,6.67721627612978,5.576923076923077,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Telenor,6.212949766678749,4.7407407407407405,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Telequartz,6.754623770249156,5.538461538461538,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Telesp,6.199719827741989,4.818181818181818,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Telia,6.757465302073898,5.451612903225806,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Telstra,6.9820733182489665,5.6875,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Temax,6.308431439970391,5.0,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TempurPedic,7.046358190969388,5.56,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tenaris,7.175200457979034,5.636363636363637,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tencent,6.616846675727535,5.225806451612903,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tenix Defence,7.114973637511877,5.451612903225806,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Terinum,6.224959619067758,5.173913043478261,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Terminix,6.658971769956538,5.346153846153846,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Terrazas Reserva,6.612053846242475,5.384615384615385,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tesco,6.142659929462178,4.861111111111111,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Teva,6.731726673296574,5.62962962962963,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Texaco,6.541369460954162,5.194444444444445,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Textron,7.476688352046971,5.961538461538462,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Thai Express,7.184131550566727,5.68,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Thales,7.003101598965701,5.9523809523809526,High,,Immediate outreach recommended. High sentiment indicates strong potential.
The Buckle,6.455060188611779,5.09375,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
The HR Department,7.017493850069914,5.515151515151516,High,,Immediate outreach recommended. High sentiment indicates strong potential.
The North Face,6.974611021541516,5.260869565217392,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
The Oriental Bangkok,7.086378750625649,5.875,High,,Immediate outreach recommended. High sentiment indicates strong potential.
The Peninsula,6.929579110250248,5.636363636363637,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
The Professional Couriers,6.549620248436918,5.277777777777778,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
The Star,7.694063645702947,6.392857142857143,High,,Immediate outreach recommended. High sentiment indicates strong potential.
The Warehouse,6.957740182555907,5.571428571428571,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
The Y,6.6387974681982005,5.175,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
The Yellow Pages,6.311201121006981,4.631578947368421,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Theraflu,7.246038018012596,5.933333333333334,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Thermacare,6.878644539650753,5.129032258064516,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Thermos,6.649359444899952,5.117647058823529,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Thesaurus.com,6.209699471050489,4.571428571428571,Medium,,Gentle follow-up suggested. Maintain existing communication momentum.
Thighmaster,7.098797659046346,5.5,High,,Immediate outreach recommended. High sentiment indicates strong potential.
ThinkPad,6.536952065948917,5.103448275862069,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Thins,6.82471973740262,5.315789473684211,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Thomasville,7.354285865647655,5.925925925925926,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Thomson,7.177348652023172,5.935483870967742,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Thomson Reuters,6.310645038457509,4.764705882352941,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Three Threes,7.315152096480378,6.066666666666666,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Thums Up,6.835346696571267,5.44,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
ThyssenKrupp,6.872760624267793,5.423076923076923,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TiVo,7.735005271538101,6.269230769230769,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tia Supermercados,7.158017710742496,5.783783783783784,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tic Tac,7.204649265524806,5.95,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Ticketmaster,7.365586139060364,5.75,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tide,6.5768184044788605,5.448275862068965,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tidy Cats,7.280500203521028,6.115384615384615,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tiffany & Co.,6.8539612040598605,5.434782608695652,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tilex,6.32740628298975,5.032258064516129,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tim Hortons,7.285320843103649,5.777777777777778,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tim Tam,7.289996535770354,6.068965517241379,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Timberland,7.122267629310108,5.935483870967742,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Time,6.557608456342787,5.166666666666667,Medium,,Gentle follow-up suggested. Maintain existing communication momentum.
Time Warner,7.287049821881826,5.78125,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Timex,7.560638204032343,6.321428571428571,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tiny Teddy,6.606333686339342,5.348837209302325,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tip Top Bakeries,7.603067861247461,6.318181818181818,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tipco,7.152672250141365,5.838709677419355,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tiscali,6.809829529558323,5.34375,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tissot,7.139828577102566,5.764705882352941,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Titan,7.89393424312225,6.586206896551724,High,,Immediate outreach recommended. High sentiment indicates strong potential.
To Vima,6.726339209050452,5.115384615384615,Medium,,Gentle follow-up suggested. Maintain existing communication momentum.
Toblerone,7.030589488075028,5.92,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Toll Holdings,7.653467986278173,6.241379310344827,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Toll House,7.078970206564756,5.447368421052632,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tom Tailor,6.8808315215184255,5.241379310344827,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tom Tom,6.8294495249657325,5.555555555555555,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TomTom,6.427187804276627,4.724137931034483,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tommy Hilfiger,7.683396632501835,6.260869565217392,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tong Ren Tang,6.834318378039235,5.617647058823529,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tonka,7.113509232624141,5.666666666666667,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tony Roma's,7.238353736128188,5.931034482758621,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tooheys Brewery,6.490229347480858,4.972222222222222,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tooheys Extra Dry,7.12377294593234,5.766666666666667,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tooheys New,6.664642063870233,5.290322580645161,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tooheys Old,6.682215481833989,5.296296296296297,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tooheys Pils,6.404322949605304,4.958333333333333,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tootsie Roll,6.690757355552762,5.032258064516129,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Toronto-Dominion Bank,7.332556341897672,6.0,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Toshiba,7.2063936470582455,5.7407407407407405,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tostitos,7.198788322904556,5.897435897435898,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Total,6.951214191191423,5.709677419354839,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Total Linhas AÃ©reas,7.087681516062657,5.851851851851852,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Total Peripherals Group,6.297000722128184,4.869565217391305,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Totino's,7.495005214531761,6.375,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Town,6.3113956527131005,5.03030303030303,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Town House,7.137834315095048,5.633333333333334,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Toy Kingdom,7.226223972004997,5.733333333333333,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Toy Story,6.776999781959904,5.24,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Toyota,6.493868809675024,5.176470588235294,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Toys âRâ Us,6.2768010472823335,4.827586206896552,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TracFone,7.047486239619586,5.5,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Track7,6.779495775546852,5.44,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Trademark Resources,7.396401475772123,6.083333333333333,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Trader Joe's,5.943613193105471,4.517241379310345,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Trading Spaces,6.065079282450351,4.913043478260869,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Trailblazer,6.732113802997114,5.34375,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Trans Canada,7.313939213146027,5.896551724137931,High,,Immediate outreach recommended. High sentiment indicates strong potential.
TransPerth,6.9627973299423,5.685714285714286,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Transcend,6.132090502591338,4.7727272727272725,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Transitions Lenses,6.775070203792884,5.325581395348837,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Transportadora de Gas del sur,6.892172383469528,5.826086956521739,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Transurban,6.716978581993119,5.282051282051282,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Trapiche Roble,7.0986219853114045,5.666666666666667,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Trapper Keeper,6.659678826979537,5.4,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TraveLodge,6.9662127186503024,5.625,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Travelocity,6.953522063443832,5.32258064516129,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Traynor Amplifiers,7.076259801258074,5.628571428571429,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Trend Micro,6.083451841589575,4.161290322580645,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tresemme,6.999506892912388,5.290322580645161,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tribute,6.79635096887241,5.3125,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Trident,7.598258830966567,6.0588235294117645,High,,Immediate outreach recommended. High sentiment indicates strong potential.
TrimSpa,7.517352878293291,6.045454545454546,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Triscuits,6.512737058975979,5.357142857142857,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Trivial Pursuit,6.626634669501047,5.041666666666667,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Trix,6.9247875382733,5.2,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Trojan,5.941248484955089,4.172413793103448,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Troller,7.203025508874802,5.7,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tropicana,7.255719805362737,6.0,High,,Immediate outreach recommended. High sentiment indicates strong potential.
True Value,7.045275933265652,5.6,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tsingtao,6.621071133734398,5.2,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tucson,6.83109734819962,5.384615384615385,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tums,6.441839103406905,4.967741935483871,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tuna Helper,6.983368784424371,5.708333333333333,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tundra,6.831038322400559,5.454545454545454,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tung Lok Group,6.440435938656865,5.115384615384615,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Tupperware,6.078521265586656,4.82051282051282,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
TurboTax,7.548412963737157,6.088235294117647,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Turners & Growers,7.215559909186253,6.0,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Turtle Wax,7.1123155937730695,5.4375,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tux,7.004293136372962,5.2727272727272725,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Twingly,6.497635556775579,5.476190476190476,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Twinkies,6.161846356233386,4.862068965517241,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Twix,7.6617890059982185,6.391304347826087,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Twizzlers,7.160293000630656,5.837209302325581,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Two Seasons,7.088634851860871,5.882352941176471,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tyco,7.670142405382693,6.461538461538462,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tylenol,7.351161424984196,5.909090909090909,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Tyson,6.949347888113566,5.619047619047619,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
U-Haul,6.424502030622934,5.103448275862069,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
U.S. Air Force,7.1417734136204425,5.714285714285714,High,,Immediate outreach recommended. High sentiment indicates strong potential.
U.S. Airways,7.163566909585631,5.771428571428571,High,,Immediate outreach recommended. High sentiment indicates strong potential.
U.S. Army,6.455971099384848,4.7727272727272725,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
U.S. Bancorp,7.068145267325375,5.516129032258065,High,,Immediate outreach recommended. High sentiment indicates strong potential.
U.S. Marines,6.870195372209355,4.956521739130435,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
U.S. Navy,6.826717343740803,5.625,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
UBS,7.454839096604092,6.076923076923077,High,,Immediate outreach recommended. High sentiment indicates strong potential.
UDL,7.3678576781565255,6.090909090909091,High,,Immediate outreach recommended. High sentiment indicates strong potential.
UGG,7.142257835250243,5.621621621621622,High,,Immediate outreach recommended. High sentiment indicates strong potential.
UGL Limited,6.814259828001912,5.466666666666667,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
UPM-Kymmene,6.629993687212649,5.451612903225806,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
UPS,7.18887472692466,5.857142857142857,High,,Immediate outreach recommended. High sentiment indicates strong potential.
USA Today,6.436694733108746,5.090909090909091,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
USG People,6.329318804643458,4.828571428571428,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
USPS,6.7492753930713905,5.130434782608695,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Ucell,6.605632669031778,5.470588235294118,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Ugg Boots,6.7366300793189176,4.8125,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Ulsse Nardin,6.661157307324658,5.6521739130434785,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Ultra,7.527631698535174,6.25,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Ultra Brite,7.640380283653765,6.115384615384615,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Ultrapar,7.269902920415202,5.84,High,,Immediate outreach recommended. High sentiment indicates strong potential.
